,city,link,state,title
122,['Chester'],"google.com/search?sa=X&biw=1200&bih=542&tbm=lcl&q=family-friendly+dinner&rflfq=1&num=10&uule=w+CAQQCFISCaNDaWbSO-aJEYrTSI02Br2y&lsspp=CWWXXbVVbsxr&rlt=Best+dinners+with+kids&owsq=Chester,+Connecticut+Restaurants&ved=2ahUKEwjDr8iB3oXuAhVCnlkKHbcQAJsQ9s8CMAt6BAgAEBA",['Connecticut'],Best dinners with kids
123,['Chester'],"google.com/search?sa=X&biw=1200&bih=542&tbm=lcl&q=best+restaurants&rflfq=1&num=10&uule=w+CAQQCFISCaNDaWbSO-aJEYrTSI02Br2y&lsspp=CR_WRYOzDgaQ&rlt=Best+places+to+eat&owsq=Chester,+Connecticut+Restaurants&ved=2ahUKEwjDr8iB3oXuAhVCnlkKHbcQAJsQ9s8CMAx6BAgAEBI",['Connecticut'],Best places to eat
124,['Chester'],"google.com/search?sa=X&biw=1200&bih=542&tbm=lcl&q=restaurants+with+great+cocktails&rflfq=1&num=10&uule=w+CAQQCFISCaNDaWbSO-aJEYrTSI02Br2y&lsspp=CTA3onopw0bR&rlt=Food+and+cocktails&owsq=Chester,+Connecticut+Restaurants&ved=2ahUKEwjDr8iB3oXuAhVCnlkKHbcQAJsQ9s8CMA16BAgAEBQ",['Connecticut'],Food and cocktails
125,['Chester'],"google.com/search?sa=X&biw=1200&bih=542&tbm=lcl&q=american+restaurant&rflfq=1&num=10&uule=w+CAQQCFISCaNDaWbSO-aJEYrTSI02Br2y&lsspp=CZj6o7sosyqY&rlt=American+restaurants&owsq=Chester,+Connecticut+Restaurants&ved=2ahUKEwjDr8iB3oXuAhVCnlkKHbcQAJsQ9s8CMA56BAgAEBY",['Connecticut'],American restaurants
126,['Clinton'],"google.com/search?sa=X&biw=1200&bih=542&tbm=lcl&q=takeout+food&rflfq=1&num=10&uule=w+CAQQCFISCdEFT4dPL-aJEX8XZW6q9o7W&lsspp=CcTVQvE5EsK1&rlt=Takeout&owsq=Clinton,+Connecticut+Restaurants&ved=2ahUKEwiGzMe74IXuAhVIElkFHbFAC10Q9s8CMAV6BAgAEAQ",['Connecticut'],Takeout
127,['Clinton'],"google.com/search?sa=X&biw=1200&bih=542&tbm=lcl&q=Delivery+Food&rflfq=1&num=10&uule=w+CAQQCFISCdEFT4dPL-aJEX8XZW6q9o7W&lsspp=&rlt=Delivery&owsq=Clinton,+Connecticut+Restaurants&ved=2ahUKEwiGzMe74IXuAhVIElkFHbFAC10Q9s8CMAZ6BAgAEAY",['Connecticut'],Delivery
128,['Clinton'],"google.com/search?sa=X&biw=1200&bih=542&tbm=lcl&q=outdoor+dining&rflfq=1&num=10&uule=w+CAQQCFISCdEFT4dPL-aJEX8XZW6q9o7W&lsspp=Cf2Jb-nEuafk&rlt=Outdoor+dining&owsq=Clinton,+Connecticut+Restaurants&ved=2ahUKEwiGzMe74IXuAhVIElkFHbFAC10Q9s8CMAd6BAgAEAg",['Connecticut'],Outdoor dining
129,['Clinton'],"google.com/search?sa=X&biw=1200&bih=542&tbm=lcl&q=seafood+restaurant&rflfq=1&num=10&uule=w+CAQQCFISCdEFT4dPL-aJEX8XZW6q9o7W&lsspp=CXj6MrI6kvv2&rlt=Seafood+restaurants&owsq=Clinton,+Connecticut+Restaurants&ved=2ahUKEwiGzMe74IXuAhVIElkFHbFAC10Q9s8CMAh6BAgAEAo",['Connecticut'],Seafood restaurants
130,['Clinton'],"google.com/search?sa=X&biw=1200&bih=542&tbm=lcl&q=family-friendly+dinner&rflfq=1&num=10&uule=w+CAQQCFISCdEFT4dPL-aJEX8XZW6q9o7W&lsspp=CVLQcA0j-tHI&rlt=Best+dinners+with+kids&owsq=Clinton,+Connecticut+Restaurants&ved=2ahUKEwiGzMe74IXuAhVIElkFHbFAC10Q9s8CMAl6BAgAEAw",['Connecticut'],Best dinners with kids
131,['Clinton'],"google.com/search?sa=X&biw=1200&bih=542&tbm=lcl&q=italian+restaurant&rflfq=1&num=10&uule=w+CAQQCFISCdEFT4dPL-aJEX8XZW6q9o7W&lsspp=CTkUd1hWMr0G&rlt=Italian+restaurants&owsq=Clinton,+Connecticut+Restaurants&ved=2ahUKEwiGzMe74IXuAhVIElkFHbFAC10Q9s8CMAp6BAgAEA4",['Connecticut'],Italian restaurants
132,['Clinton'],"google.com/search?sa=X&biw=1200&bih=542&tbm=lcl&q=best+restaurants&rflfq=1&num=10&uule=w+CAQQCFISCdEFT4dPL-aJEX8XZW6q9o7W&lsspp=CV8fBEGnhgkT&rlt=Best+places+to+eat&owsq=Clinton,+Connecticut+Restaurants&ved=2ahUKEwiGzMe74IXuAhVIElkFHbFAC10Q9s8CMAt6BAgAEBA",['Connecticut'],Best places to eat
133,['Clinton'],"google.com/search?sa=X&biw=1200&bih=542&tbm=lcl&q=warm+and+cozy+restaurants&rflfq=1&num=10&uule=w+CAQQCFISCdEFT4dPL-aJEX8XZW6q9o7W&lsspp=Ca2A6TF99_Nr&rlt=Cozy+restaurants&owsq=Clinton,+Connecticut+Restaurants&ved=2ahUKEwiGzMe74IXuAhVIElkFHbFAC10Q9s8CMAx6BAgAEBI",['Connecticut'],Cozy restaurants
134,['Clinton'],"google.com/search?sa=X&biw=1200&bih=542&tbm=lcl&q=restaurants+with+great+cocktails&rflfq=1&num=10&uule=w+CAQQCFISCdEFT4dPL-aJEX8XZW6q9o7W&lsspp=CZXQE7TkjRRk&rlt=Food+and+cocktails&owsq=Clinton,+Connecticut+Restaurants&ved=2ahUKEwiGzMe74IXuAhVIElkFHbFAC10Q9s8CMA16BAgAEBQ",['Connecticut'],Food and cocktails
135,['Clinton'],"google.com/search?sa=X&biw=1200&bih=542&tbm=lcl&q=bar+and+grill&rflfq=1&num=10&uule=w+CAQQCFISCdEFT4dPL-aJEX8XZW6q9o7W&lsspp=CctHiulzoyfd&rlt=Bar+%26+grills&owsq=Clinton,+Connecticut+Restaurants&ved=2ahUKEwiGzMe74IXuAhVIElkFHbFAC10Q9s8CMA56BAgAEBY",['Connecticut'],Bar & grills
136,['Cobalt'],"google.com/search?sa=X&biw=1200&bih=542&tbm=lcl&q=takeout+food&rflfq=1&num=10&uule=w+CAQQCFISCaP2CLbwSOaJEXWuUiyReYMi&lsspp=CS13abHaOq5t&rlt=Takeout&owsq=Cobalt,+Connecticut+Restaurants&ved=2ahUKEwiiybf24oXuAhWyslkKHVKlB9cQ9s8CMAV6BAgAEAQ",['Connecticut'],Takeout
137,['Cobalt'],"google.com/search?sa=X&biw=1200&bih=542&tbm=lcl&q=Delivery+Food&rflfq=1&num=10&uule=w+CAQQCFISCaP2CLbwSOaJEXWuUiyReYMi&lsspp=&rlt=Delivery&owsq=Cobalt,+Connecticut+Restaurants&ved=2ahUKEwiiybf24oXuAhWyslkKHVKlB9cQ9s8CMAZ6BAgAEAY",['Connecticut'],Delivery
138,['Cobalt'],"google.com/search?sa=X&biw=1200&bih=542&tbm=lcl&q=warm+and+cozy+restaurants&rflfq=1&num=10&uule=w+CAQQCFISCaP2CLbwSOaJEXWuUiyReYMi&lsspp=CQ9Y-zBRN6F1&rlt=Cozy+restaurants&owsq=Cobalt,+Connecticut+Restaurants&ved=2ahUKEwiiybf24oXuAhWyslkKHVKlB9cQ9s8CMAd6BAgAEAg",['Connecticut'],Cozy restaurants
139,['Cobalt'],"google.com/search?sa=X&biw=1200&bih=542&tbm=lcl&q=pizza+restaurant&rflfq=1&num=10&uule=w+CAQQCFISCaP2CLbwSOaJEXWuUiyReYMi&lsspp=CdEaDgtwAABW&rlt=Pizza+restaurants&owsq=Cobalt,+Connecticut+Restaurants&ved=2ahUKEwiiybf24oXuAhWyslkKHVKlB9cQ9s8CMAh6BAgAEAo",['Connecticut'],Pizza restaurants
140,['Cobalt'],"google.com/search?sa=X&biw=1200&bih=542&tbm=lcl&q=family-friendly+dinner&rflfq=1&num=10&uule=w+CAQQCFISCaP2CLbwSOaJEXWuUiyReYMi&lsspp=CbzgV4jhQNkr&rlt=Best+dinners+with+kids&owsq=Cobalt,+Connecticut+Restaurants&ved=2ahUKEwiiybf24oXuAhWyslkKHVKlB9cQ9s8CMAl6BAgAEAw",['Connecticut'],Best dinners with kids
141,['Cobalt'],"google.com/search?sa=X&biw=1200&bih=542&tbm=lcl&q=best+restaurants&rflfq=1&num=10&uule=w+CAQQCFISCaP2CLbwSOaJEXWuUiyReYMi&lsspp=CUvA25ermic2&rlt=Best+places+to+eat&owsq=Cobalt,+Connecticut+Restaurants&ved=2ahUKEwiiybf24oXuAhWyslkKHVKlB9cQ9s8CMAp6BAgAEA4",['Connecticut'],Best places to eat
142,['Cobalt'],"google.com/search?sa=X&biw=1200&bih=542&tbm=lcl&q=group-friendly+restaurants&rflfq=1&num=10&uule=w+CAQQCFISCaP2CLbwSOaJEXWuUiyReYMi&lsspp=CYtDgBqelm5F&rlt=Group-friendly+dining&owsq=Cobalt,+Connecticut+Restaurants&ved=2ahUKEwiiybf24oXuAhWyslkKHVKlB9cQ9s8CMAt6BAgAEBA",['Connecticut'],Group-friendly dining
143,['Cobalt'],"google.com/search?sa=X&biw=1200&bih=542&tbm=lcl&q=great+cocktails&rflfq=1&num=10&uule=w+CAQQCFISCaP2CLbwSOaJEXWuUiyReYMi&lsspp=CWtSYEQl1opM&rlt=Great+cocktails&owsq=Cobalt,+Connecticut+Restaurants&ved=2ahUKEwiiybf24oXuAhWyslkKHVKlB9cQ9s8CMAx6BAgAEBI",['Connecticut'],Great cocktails
144,['Cobalt'],"google.com/search?sa=X&biw=1200&bih=542&tbm=lcl&q=best+nightlife&rflfq=1&num=10&uule=w+CAQQCFISCaP2CLbwSOaJEXWuUiyReYMi&lsspp=CV-i-YQP_k3h&rlt=Best+drinks&owsq=Cobalt,+Connecticut+Restaurants&ved=2ahUKEwiiybf24oXuAhWyslkKHVKlB9cQ9s8CMA16BAgAEBQ",['Connecticut'],Best drinks
145,['Cobalt'],"google.com/search?sa=X&biw=1200&bih=542&tbm=lcl&q=cheap+restaurants&rflfq=1&num=10&uule=w+CAQQCFISCaP2CLbwSOaJEXWuUiyReYMi&lsspp=CYXYlKLhJ4L9&rlt=Cheap+eats&owsq=Cobalt,+Connecticut+Restaurants&ved=2ahUKEwiiybf24oXuAhWyslkKHVKlB9cQ9s8CMA56BAgAEBY",['Connecticut'],Cheap eats
146,['Colchester'],"google.com/search?sa=X&biw=1200&bih=542&tbm=lcl&q=takeout+food&rflfq=1&num=10&uule=w+CAQQCFISCQmV3NQcQuaJEQ3I40JiCtiv&lsspp=CQPxIrqGXHle&rlt=Takeout&owsq=Colchester,+Connecticut+Restaurants&ved=2ahUKEwjw4oTR5IXuAhUQFlkFHQILCBgQ9s8CMAV6BAgAEAQ",['Connecticut'],Takeout
147,['Colchester'],"google.com/search?sa=X&biw=1200&bih=542&tbm=lcl&q=Delivery+Food&rflfq=1&num=10&uule=w+CAQQCFISCQmV3NQcQuaJEQ3I40JiCtiv&lsspp=&rlt=Delivery&owsq=Colchester,+Connecticut+Restaurants&ved=2ahUKEwjw4oTR5IXuAhUQFlkFHQILCBgQ9s8CMAZ6BAgAEAY",['Connecticut'],Delivery
148,['Colchester'],"google.com/search?sa=X&biw=1200&bih=542&tbm=lcl&q=family-friendly+dinner&rflfq=1&num=10&uule=w+CAQQCFISCQmV3NQcQuaJEQ3I40JiCtiv&lsspp=CYe0B6iwlxnQ&rlt=Best+dinners+with+kids&owsq=Colchester,+Connecticut+Restaurants&ved=2ahUKEwjw4oTR5IXuAhUQFlkFHQILCBgQ9s8CMAd6BAgAEAg",['Connecticut'],Best dinners with kids
149,['Colchester'],"google.com/search?sa=X&biw=1200&bih=542&tbm=lcl&q=italian+restaurant&rflfq=1&num=10&uule=w+CAQQCFISCQmV3NQcQuaJEQ3I40JiCtiv&lsspp=CdNx6pYY9Krg&rlt=Italian+restaurants&owsq=Colchester,+Connecticut+Restaurants&ved=2ahUKEwjw4oTR5IXuAhUQFlkFHQILCBgQ9s8CMAh6BAgAEAo",['Connecticut'],Italian restaurants
150,['Colchester'],"google.com/search?sa=X&biw=1200&bih=542&tbm=lcl&q=warm+and+cozy+restaurants&rflfq=1&num=10&uule=w+CAQQCFISCQmV3NQcQuaJEQ3I40JiCtiv&lsspp=Ce6CAlY_nUSW&rlt=Cozy+restaurants&owsq=Colchester,+Connecticut+Restaurants&ved=2ahUKEwjw4oTR5IXuAhUQFlkFHQILCBgQ9s8CMAl6BAgAEAw",['Connecticut'],Cozy restaurants
151,['Colchester'],"google.com/search?sa=X&biw=1200&bih=542&tbm=lcl&q=pizza+restaurant&rflfq=1&num=10&uule=w+CAQQCFISCQmV3NQcQuaJEQ3I40JiCtiv&lsspp=CT8J2k4fLnxb&rlt=Pizza+restaurants&owsq=Colchester,+Connecticut+Restaurants&ved=2ahUKEwjw4oTR5IXuAhUQFlkFHQILCBgQ9s8CMAp6BAgAEA4",['Connecticut'],Pizza restaurants
152,['Colchester'],"google.com/search?sa=X&biw=1200&bih=542&tbm=lcl&q=best+restaurants&rflfq=1&num=10&uule=w+CAQQCFISCQmV3NQcQuaJEQ3I40JiCtiv&lsspp=CRXR1UBLmYy0&rlt=Best+places+to+eat&owsq=Colchester,+Connecticut+Restaurants&ved=2ahUKEwjw4oTR5IXuAhUQFlkFHQILCBgQ9s8CMAt6BAgAEBA",['Connecticut'],Best places to eat
153,['Colchester'],"google.com/search?sa=X&biw=1200&bih=542&tbm=lcl&q=group-friendly+restaurants&rflfq=1&num=10&uule=w+CAQQCFISCQmV3NQcQuaJEQ3I40JiCtiv&lsspp=CSEAMyZy-jVw&rlt=Group-friendly+dining&owsq=Colchester,+Connecticut+Restaurants&ved=2ahUKEwjw4oTR5IXuAhUQFlkFHQILCBgQ9s8CMAx6BAgAEBI",['Connecticut'],Group-friendly dining
154,['Colchester'],"google.com/search?sa=X&biw=1200&bih=542&tbm=lcl&q=cheap+restaurants&rflfq=1&num=10&uule=w+CAQQCFISCQmV3NQcQuaJEQ3I40JiCtiv&lsspp=CW0qJHbAEmai&rlt=Cheap+eats&owsq=Colchester,+Connecticut+Restaurants&ved=2ahUKEwjw4oTR5IXuAhUQFlkFHQILCBgQ9s8CMA16BAgAEBQ",['Connecticut'],Cheap eats
155,['Colchester'],"google.com/search?sa=X&biw=1200&bih=542&tbm=lcl&q=breakfast+restaurant&rflfq=1&num=10&uule=w+CAQQCFISCQmV3NQcQuaJEQ3I40JiCtiv&lsspp=CU-Fh2niRsUn&rlt=Breakfast+restaurants&owsq=Colchester,+Connecticut+Restaurants&ved=2ahUKEwjw4oTR5IXuAhUQFlkFHQILCBgQ9s8CMA56BAgAEBY",['Connecticut'],Breakfast restaurants
156,['Colebrook'],"google.com/search?sa=X&biw=1200&bih=542&tbm=lcl&q=takeout+food&rflfq=1&num=10&uule=w+CAQQCFISCcul9sZWC-eJEVwxPvbuyy3e&lsspp=CeaWQmiCMSfP&rlt=Takeout&owsq=Colebrook,+Connecticut+Restaurants&ved=2ahUKEwjV6O2L54XuAhVjGFkFHZ0aDVoQ9s8CMAV6BAgAEAQ",['Connecticut'],Takeout
157,['Colebrook'],"google.com/search?sa=X&biw=1200&bih=542&tbm=lcl&q=Delivery+Food&rflfq=1&num=10&uule=w+CAQQCFISCcul9sZWC-eJEVwxPvbuyy3e&lsspp=&rlt=Delivery&owsq=Colebrook,+Connecticut+Restaurants&ved=2ahUKEwjV6O2L54XuAhVjGFkFHZ0aDVoQ9s8CMAZ6BAgAEAY",['Connecticut'],Delivery
158,['Colebrook'],"google.com/search?sa=X&biw=1200&bih=542&tbm=lcl&q=warm+and+cozy+restaurants&rflfq=1&num=10&uule=w+CAQQCFISCcul9sZWC-eJEVwxPvbuyy3e&lsspp=CaUEOjapwcHo&rlt=Cozy+restaurants&owsq=Colebrook,+Connecticut+Restaurants&ved=2ahUKEwjV6O2L54XuAhVjGFkFHZ0aDVoQ9s8CMAd6BAgAEAg",['Connecticut'],Cozy restaurants
159,['Colebrook'],"google.com/search?sa=X&biw=1200&bih=542&tbm=lcl&q=pizza+restaurant&rflfq=1&num=10&uule=w+CAQQCFISCcul9sZWC-eJEVwxPvbuyy3e&lsspp=CVUqSwjvqSlv&rlt=Pizza+restaurants&owsq=Colebrook,+Connecticut+Restaurants&ved=2ahUKEwjV6O2L54XuAhVjGFkFHZ0aDVoQ9s8CMAh6BAgAEAo",['Connecticut'],Pizza restaurants
160,['Colebrook'],"google.com/search?sa=X&biw=1200&bih=542&tbm=lcl&q=best+breakfast+with+kids&rflfq=1&num=10&uule=w+CAQQCFISCcul9sZWC-eJEVwxPvbuyy3e&lsspp=Cd9JoghvCaQ1&rlt=Breakfasts+with+kids&owsq=Colebrook,+Connecticut+Restaurants&ved=2ahUKEwjV6O2L54XuAhVjGFkFHZ0aDVoQ9s8CMAl6BAgAEAw",['Connecticut'],Breakfasts with kids
161,['Colebrook'],"google.com/search?sa=X&biw=1200&bih=542&tbm=lcl&q=italian+restaurant&rflfq=1&num=10&uule=w+CAQQCFISCcul9sZWC-eJEVwxPvbuyy3e&lsspp=CXNzQB5Rl-CW&rlt=Italian+restaurants&owsq=Colebrook,+Connecticut+Restaurants&ved=2ahUKEwjV6O2L54XuAhVjGFkFHZ0aDVoQ9s8CMAp6BAgAEA4",['Connecticut'],Italian restaurants
162,['Colebrook'],"google.com/search?sa=X&biw=1200&bih=542&tbm=lcl&q=best+restaurants&rflfq=1&num=10&uule=w+CAQQCFISCcul9sZWC-eJEVwxPvbuyy3e&lsspp=CSetQPbxNJQi&rlt=Best+places+to+eat&owsq=Colebrook,+Connecticut+Restaurants&ved=2ahUKEwjV6O2L54XuAhVjGFkFHZ0aDVoQ9s8CMAt6BAgAEBA",['Connecticut'],Best places to eat
163,['Colebrook'],"google.com/search?sa=X&biw=1200&bih=542&tbm=lcl&q=cheap+restaurants&rflfq=1&num=10&uule=w+CAQQCFISCcul9sZWC-eJEVwxPvbuyy3e&lsspp=CdgprF5brUL1&rlt=Cheap+eats&owsq=Colebrook,+Connecticut+Restaurants&ved=2ahUKEwjV6O2L54XuAhVjGFkFHZ0aDVoQ9s8CMAx6BAgAEBI",['Connecticut'],Cheap eats
164,['Colebrook'],"google.com/search?sa=X&biw=1200&bih=542&tbm=lcl&q=cheap+restaurants+for+a+group&rflfq=1&num=10&uule=w+CAQQCFISCcul9sZWC-eJEVwxPvbuyy3e&lsspp=CQG0Y35fVsIi&rlt=Cheap+spots+for+groups&owsq=Colebrook,+Connecticut+Restaurants&ved=2ahUKEwjV6O2L54XuAhVjGFkFHZ0aDVoQ9s8CMA16BAgAEBQ",['Connecticut'],Cheap spots for groups
165,['Colebrook'],"google.com/search?sa=X&biw=1200&bih=542&tbm=lcl&q=chinese+restaurant&rflfq=1&num=10&uule=w+CAQQCFISCcul9sZWC-eJEVwxPvbuyy3e&lsspp=CTlfdSodyVXw&rlt=Chinese+restaurants&owsq=Colebrook,+Connecticut+Restaurants&ved=2ahUKEwjV6O2L54XuAhVjGFkFHZ0aDVoQ9s8CMA56BAgAEBY",['Connecticut'],Chinese restaurants
166,['Collinsville'],"google.com/search?sa=X&biw=1200&bih=542&tbm=lcl&q=takeout+food&rflfq=1&num=10&uule=w+CAQQCFISCafvNMThpeeJESotwqB4eznf&lsspp=Ce1BXl3dDMvF&rlt=Takeout&owsq=Collinsville,+Connecticut+Restaurants&ved=2ahUKEwibnoDH6YXuAhXFmeAKHWnXCYkQ9s8CMAV6BAgAEAQ",['Connecticut'],Takeout
167,['Collinsville'],"google.com/search?sa=X&biw=1200&bih=542&tbm=lcl&q=Delivery+Food&rflfq=1&num=10&uule=w+CAQQCFISCafvNMThpeeJESotwqB4eznf&lsspp=&rlt=Delivery&owsq=Collinsville,+Connecticut+Restaurants&ved=2ahUKEwibnoDH6YXuAhXFmeAKHWnXCYkQ9s8CMAZ6BAgAEAY",['Connecticut'],Delivery
168,['Collinsville'],"google.com/search?sa=X&biw=1200&bih=542&tbm=lcl&q=family-friendly+dinner&rflfq=1&num=10&uule=w+CAQQCFISCafvNMThpeeJESotwqB4eznf&lsspp=CZkNjL6xqyWq&rlt=Best+dinners+with+kids&owsq=Collinsville,+Connecticut+Restaurants&ved=2ahUKEwibnoDH6YXuAhXFmeAKHWnXCYkQ9s8CMAd6BAgAEAg",['Connecticut'],Best dinners with kids
169,['Collinsville'],"google.com/search?sa=X&biw=1200&bih=542&tbm=lcl&q=bar+and+grill&rflfq=1&num=10&uule=w+CAQQCFISCafvNMThpeeJESotwqB4eznf&lsspp=CYOPknFWvcxa&rlt=Bar+%26+grills&owsq=Collinsville,+Connecticut+Restaurants&ved=2ahUKEwibnoDH6YXuAhXFmeAKHWnXCYkQ9s8CMAh6BAgAEAo",['Connecticut'],Bar & grills
170,['Collinsville'],"google.com/search?sa=X&biw=1200&bih=542&tbm=lcl&q=best+restaurants&rflfq=1&num=10&uule=w+CAQQCFISCafvNMThpeeJESotwqB4eznf&lsspp=CYEF_H3qT3mp&rlt=Best+places+to+eat&owsq=Collinsville,+Connecticut+Restaurants&ved=2ahUKEwibnoDH6YXuAhXFmeAKHWnXCYkQ9s8CMAl6BAgAEAw",['Connecticut'],Best places to eat
171,['Collinsville'],"google.com/search?sa=X&biw=1200&bih=542&tbm=lcl&q=italian+restaurant&rflfq=1&num=10&uule=w+CAQQCFISCafvNMThpeeJESotwqB4eznf&lsspp=CbeXVeuCqfHo&rlt=Italian+restaurants&owsq=Collinsville,+Connecticut+Restaurants&ved=2ahUKEwibnoDH6YXuAhXFmeAKHWnXCYkQ9s8CMAp6BAgAEA4",['Connecticut'],Italian restaurants
172,['Collinsville'],"google.com/search?sa=X&biw=1200&bih=542&tbm=lcl&q=warm+and+cozy+restaurants&rflfq=1&num=10&uule=w+CAQQCFISCafvNMThpeeJESotwqB4eznf&lsspp=CdR3o0mBAfAD&rlt=Cozy+restaurants&owsq=Collinsville,+Connecticut+Restaurants&ved=2ahUKEwibnoDH6YXuAhXFmeAKHWnXCYkQ9s8CMAt6BAgAEBA",['Connecticut'],Cozy restaurants
173,['Collinsville'],"google.com/search?sa=X&biw=1200&bih=542&tbm=lcl&q=great+cocktails&rflfq=1&num=10&uule=w+CAQQCFISCafvNMThpeeJESotwqB4eznf&lsspp=CcCHTgqcgHZ2&rlt=Great+cocktails&owsq=Collinsville,+Connecticut+Restaurants&ved=2ahUKEwibnoDH6YXuAhXFmeAKHWnXCYkQ9s8CMAx6BAgAEBI",['Connecticut'],Great cocktails
174,['Collinsville'],"google.com/search?sa=X&biw=1200&bih=542&tbm=lcl&q=quick+bites&rflfq=1&num=10&uule=w+CAQQCFISCafvNMThpeeJESotwqB4eznf&lsspp=CQrMo0zD6RBn&rlt=Quick+bites&owsq=Collinsville,+Connecticut+Restaurants&ved=2ahUKEwibnoDH6YXuAhXFmeAKHWnXCYkQ9s8CMA16BAgAEBQ",['Connecticut'],Quick bites
175,['Collinsville'],"google.com/search?sa=X&biw=1200&bih=542&tbm=lcl&q=group-friendly+restaurants&rflfq=1&num=10&uule=w+CAQQCFISCafvNMThpeeJESotwqB4eznf&lsspp=Cb8UmkExlzqs&rlt=Group-friendly+dining&owsq=Collinsville,+Connecticut+Restaurants&ved=2ahUKEwibnoDH6YXuAhXFmeAKHWnXCYkQ9s8CMA56BAgAEBY",['Connecticut'],Group-friendly dining
176,['Columbia'],"google.com/search?sa=X&biw=1200&bih=542&tbm=lcl&q=takeout+food&rflfq=1&num=10&uule=w+CAQQCFISCdlN1wQXZ-aJEUQRdixb6mb7&lsspp=CVWL9vngL-db&rlt=Takeout&owsq=Columbia,+Connecticut+Restaurants&ved=2ahUKEwixx-WC7IXuAhUC1lkKHSvMDt0Q9s8CMAV6BAgAEAQ",['Connecticut'],Takeout
177,['Columbia'],"google.com/search?sa=X&biw=1200&bih=542&tbm=lcl&q=Delivery+Food&rflfq=1&num=10&uule=w+CAQQCFISCdlN1wQXZ-aJEUQRdixb6mb7&lsspp=&rlt=Delivery&owsq=Columbia,+Connecticut+Restaurants&ved=2ahUKEwixx-WC7IXuAhUC1lkKHSvMDt0Q9s8CMAZ6BAgAEAY",['Connecticut'],Delivery
178,['Columbia'],"google.com/search?sa=X&biw=1200&bih=542&tbm=lcl&q=best+lunch&rflfq=1&num=10&uule=w+CAQQCFISCdlN1wQXZ-aJEUQRdixb6mb7&lsspp=CYnxDlFf18U4&rlt=Best+lunches&owsq=Columbia,+Connecticut+Restaurants&ved=2ahUKEwixx-WC7IXuAhUC1lkKHSvMDt0Q9s8CMAd6BAgAEAg",['Connecticut'],Best lunches
179,['Columbia'],"google.com/search?sa=X&biw=1200&bih=542&tbm=lcl&q=cheap+restaurants&rflfq=1&num=10&uule=w+CAQQCFISCdlN1wQXZ-aJEUQRdixb6mb7&lsspp=CYpOr9mlhqn2&rlt=Cheap+eats&owsq=Columbia,+Connecticut+Restaurants&ved=2ahUKEwixx-WC7IXuAhUC1lkKHSvMDt0Q9s8CMAh6BAgAEAo",['Connecticut'],Cheap eats
180,['Columbia'],"google.com/search?sa=X&biw=1200&bih=542&tbm=lcl&q=quick+bites&rflfq=1&num=10&uule=w+CAQQCFISCdlN1wQXZ-aJEUQRdixb6mb7&lsspp=CX_GbuGTi2b5&rlt=Quick+bites&owsq=Columbia,+Connecticut+Restaurants&ved=2ahUKEwixx-WC7IXuAhUC1lkKHSvMDt0Q9s8CMAl6BAgAEAw",['Connecticut'],Quick bites
181,['Columbia'],"google.com/search?sa=X&biw=1200&bih=542&tbm=lcl&q=best+lunch+with+kids&rflfq=1&num=10&uule=w+CAQQCFISCdlN1wQXZ-aJEUQRdixb6mb7&lsspp=CbCAIoh3oaUj&rlt=Best+lunches+with+kids&owsq=Columbia,+Connecticut+Restaurants&ved=2ahUKEwixx-WC7IXuAhUC1lkKHSvMDt0Q9s8CMAp6BAgAEA4",['Connecticut'],Best lunches with kids
182,['Columbia'],"google.com/search?sa=X&biw=1200&bih=542&tbm=lcl&q=group-friendly+restaurants&rflfq=1&num=10&uule=w+CAQQCFISCdlN1wQXZ-aJEUQRdixb6mb7&lsspp=CYSuE-z_1gI7&rlt=Group-friendly+dining&owsq=Columbia,+Connecticut+Restaurants&ved=2ahUKEwixx-WC7IXuAhUC1lkKHSvMDt0Q9s8CMAt6BAgAEBA",['Connecticut'],Group-friendly dining
183,['Cornwall'],"google.com/search?sa=X&biw=1200&bih=542&tbm=lcl&q=takeout+food&rflfq=1&num=10&uule=w+CAQQCFISCZVGTvlkhOeJEZWjxDbLNhVy&lsspp=CdCjLmoYTItS&rlt=Takeout&owsq=Cornwall,+Connecticut+Restaurants&ved=2ahUKEwiyh6zN7YXuAhWls1kKHWsmB_cQ9s8CMAV6BAgAEAQ",['Connecticut'],Takeout
184,['Cornwall'],"google.com/search?sa=X&biw=1200&bih=542&tbm=lcl&q=Delivery+Food&rflfq=1&num=10&uule=w+CAQQCFISCZVGTvlkhOeJEZWjxDbLNhVy&lsspp=&rlt=Delivery&owsq=Cornwall,+Connecticut+Restaurants&ved=2ahUKEwiyh6zN7YXuAhWls1kKHWsmB_cQ9s8CMAZ6BAgAEAY",['Connecticut'],Delivery
185,['Cornwall'],"google.com/search?sa=X&biw=1200&bih=542&tbm=lcl&q=warm+and+cozy+restaurants&rflfq=1&num=10&uule=w+CAQQCFISCZVGTvlkhOeJEZWjxDbLNhVy&lsspp=CbwT9-Ql7p2V&rlt=Cozy+restaurants&owsq=Cornwall,+Connecticut+Restaurants&ved=2ahUKEwiyh6zN7YXuAhWls1kKHWsmB_cQ9s8CMAd6BAgAEAg",['Connecticut'],Cozy restaurants
